"trainerID","itemID","obtention_method","date_time"
"22","45","HARVESTED","Thu Dec 13 13:35:18 CET 2012"
"22","31","HARVESTED","Wed Jan 29 09:51:26 CET 2003"
"22","450","FOUND","Thu Aug 03 21:02:29 CEST 2000"
"22","549","HARVESTED","Tue Nov 20 04:47:48 CET 2012"
"22","412","REWARD","Thu Mar 30 16:08:05 CEST 2000"
"22","458","REWARD","Wed Oct 02 10:12:22 CEST 1996"
"22","95","HARVESTED","Thu Feb 16 14:36:07 CET 2023"
"22","210","REWARD","Tue Mar 16 22:17:35 CET 2021"
"22","513","REWARD","Sat Jan 13 14:42:57 CET 2018"
"22","32","GIFTED","Tue Mar 26 17:02:04 CET 2002"
"22","338","FOUND","Sat Oct 16 04:55:39 CEST 2010"
"22","20","REWARD","Fri May 07 16:59:22 CEST 2010"
"22","120","HARVESTED","Mon Apr 27 00:41:12 CEST 2009"
"22","132","REWARD","Thu Apr 06 12:46:33 CEST 2017"
"23","519","REWARD","Fri Jan 17 10:04:01 CET 1997"
"23","410","HARVESTED","Sat Sep 11 14:13:10 CEST 2004"
"24","222","HARVESTED","Sat Dec 09 04:56:19 CET 2017"
"24","281","REWARD","Fri Oct 12 14:58:25 CEST 2018"
"24","325","GIFTED","Sun Aug 03 11:36:20 CEST 2014"
"24","484","GIFTED","Sun Jan 26 17:11:58 CET 2014"
"24","27","FOUND","Fri Jan 03 06:11:22 CET 2014"
"24","26","GIFTED","Thu Mar 04 14:16:46 CET 2021"
"24","330","GIFTED","Fri Oct 19 17:37:54 CEST 2001"
"24","335","REWARD","Fri Aug 09 22:42:16 CEST 2002"
"24","223","REWARD","Thu Apr 05 05:04:56 CEST 2007"
"24","528","REWARD","Sat Jul 05 18:00:08 CEST 2008"
"24","470","GIFTED","Fri Jul 15 19:07:53 CEST 2011"
"24","498","REWARD","Wed Dec 11 02:02:18 CET 1996"
"24","325","FOUND","Wed Jan 15 04:43:09 CET 2003"
"24","396","HARVESTED","Wed Jun 27 04:17:38 CEST 2012"
"24","291","REWARD","Thu Oct 02 05:22:03 CEST 2014"
"25","460","GIFTED","Thu May 13 12:53:00 CEST 1999"
"25","50","GIFTED","Fri Jun 21 04:11:01 CEST 1996"
"25","113","GIFTED","Fri Jan 18 10:34:32 CET 2008"
"25","273","GIFTED","Mon Mar 01 21:40:29 CET 2010"
"25","165","REWARD","Sun May 04 09:32:58 CEST 2014"
"26","424","HARVESTED","Mon Sep 01 05:43:56 CEST 1997"
"26","12","REWARD","Mon Feb 09 12:57:21 CET 2015"
"26","56","HARVESTED","Fri Feb 22 19:35:20 CET 2013"
"26","418","GIFTED","Mon Jun 06 14:29:49 CEST 2022"
"26","67","GIFTED","Fri Aug 02 01:39:05 CEST 2019"
"26","233","GIFTED","Thu Feb 03 11:25:15 CET 2022"
"26","207","REWARD","Sun Jul 23 15:52:36 CEST 2006"
"26","373","REWARD","Tue Nov 14 12:36:03 CET 2017"
"26","414","FOUND","Sun Jul 25 20:17:44 CEST 2021"
"26","279","FOUND","Fri Apr 19 12:14:18 CEST 1996"
"26","500","GIFTED","Fri Oct 27 16:07:46 CEST 2017"
"26","421","FOUND","Wed Apr 23 00:20:34 CEST 2008"
"27","122","HARVESTED","Tue Jun 02 16:32:04 CEST 1998"
"27","42","REWARD","Thu Aug 29 03:58:38 CEST 2002"
"27","109","GIFTED","Fri Nov 26 06:25:01 CET 2010"
"27","157","REWARD","Sat Apr 13 06:19:23 CEST 2019"
"27","350","GIFTED","Wed Jun 03 00:52:05 CEST 1998"
"27","308","FOUND","Thu Aug 14 20:16:23 CEST 1997"
"27","124","HARVESTED","Tue May 17 21:15:04 CEST 2005"
"27","212","FOUND","Wed Sep 04 22:58:30 CEST 1996"
"27","455","GIFTED","Fri Oct 06 16:40:33 CEST 2017"
"28","111","HARVESTED","Mon Dec 12 11:52:40 CET 2022"
"28","388","HARVESTED","Tue Jan 15 16:16:52 CET 2013"
"28","254","GIFTED","Thu Oct 01 12:35:03 CEST 2015"
"28","554","FOUND","Wed Feb 28 20:22:08 CET 2007"
"28","368","GIFTED","Fri Dec 25 10:40:21 CET 2020"
"28","491","GIFTED","Mon Aug 14 12:04:25 CEST 2017"
"28","530","HARVESTED","Mon Apr 06 07:27:50 CEST 2009"
"28","367","FOUND","Sun Mar 28 10:17:00 CEST 2004"
"28","553","FOUND","Tue Jun 02 02:29:02 CEST 1998"
"28","303","GIFTED","Sat May 29 03:03:46 CEST 1999"
"28","442","FOUND","Thu May 02 05:07:19 CEST 1996"
"28","170","HARVESTED","Wed Dec 29 09:25:23 CET 2004"
"29","419","GIFTED","Tue Jan 20 18:18:30 CET 2004"
"29","50","GIFTED","Sun Dec 24 04:58:32 CET 2017"
"29","353","HARVESTED","Thu Dec 24 09:32:43 CET 2015"
"29","444","REWARD","Wed May 24 02:24:21 CEST 2000"
"29","42","HARVESTED","Fri Sep 16 07:56:29 CEST 2016"
"29","101","GIFTED","Mon Sep 16 23:59:17 CEST 1996"
"29","306","HARVESTED","Thu Mar 30 19:55:07 CEST 2006"
"29","514","HARVESTED","Wed May 26 11:31:10 CEST 2010"
"29","13","HARVESTED","Tue Feb 22 03:38:04 CET 2000"
"29","105","GIFTED","Wed Dec 25 02:28:43 CET 2002"
"29","129","GIFTED","Tue Jul 07 17:50:04 CEST 2020"
"29","292","HARVESTED","Thu Dec 14 22:19:45 CET 2006"
"29","208","REWARD","Fri Aug 15 05:28:46 CEST 2008"
"29","385","HARVESTED","Fri May 23 00:20:42 CEST 2014"
"29","286","REWARD","Tue Sep 29 08:53:46 CEST 2009"
"29","505","FOUND","Thu Jul 08 06:32:19 CEST 1999"
"29","301","REWARD","Thu Dec 04 23:14:55 CET 1997"
"29","327","GIFTED","Tue Dec 20 02:35:06 CET 2016"
"30","146","GIFTED","Thu Jan 24 18:45:03 CET 2013"
"30","525","GIFTED","Sat Feb 14 07:31:40 CET 2009"
"30","480","REWARD","Tue May 25 14:04:42 CEST 2010"
"30","281","HARVESTED","Sun May 10 08:04:00 CEST 2020"
"30","234","GIFTED","Wed Mar 15 00:26:47 CET 2006"
"30","438","FOUND","Sun Jun 08 11:54:21 CEST 2003"
"30","151","GIFTED","Sat May 07 00:24:55 CEST 2005"
"30","207","FOUND","Sat Mar 06 08:41:03 CET 1999"
"30","157","HARVESTED","Sat Jun 23 09:24:52 CEST 2007"
"30","197","FOUND","Mon Oct 31 16:55:51 CET 2016"
"30","449","HARVESTED","Fri Nov 12 02:40:35 CET 2004"
"30","373","HARVESTED","Tue Jul 15 17:16:18 CEST 2008"
"30","557","FOUND","Wed Dec 11 10:54:13 CET 2002"
"30","439","REWARD","Sun Sep 16 22:36:49 CEST 2001"
"30","338","HARVESTED","Mon Dec 17 02:12:54 CET 2018"
"30","45","FOUND","Thu Jan 09 12:37:03 CET 1997"
"30","129","FOUND","Tue Jul 07 22:58:05 CEST 2020"
"30","402","HARVESTED","Sun Mar 10 12:08:42 CET 2002"
"30","160","HARVESTED","Tue Jul 03 21:19:54 CEST 2007"
"30","355","HARVESTED","Mon Nov 27 12:03:23 CET 2000"
"30","403","FOUND","Sat Feb 27 07:28:56 CET 2010"
"30","378","GIFTED","Mon Sep 14 15:12:50 CEST 2015"
"31","273","REWARD","Sat Oct 19 05:22:23 CEST 1996"
"31","200","FOUND","Sun Jun 22 18:47:37 CEST 2008"
"31","372","REWARD","Sat Jun 28 02:07:12 CEST 2003"
"31","341","HARVESTED","Sun Jul 10 15:33:59 CEST 2016"
"31","17","FOUND","Tue Feb 04 05:10:29 CET 2014"
"31","74","GIFTED","Mon Jul 26 03:19:21 CEST 2010"
"31","245","REWARD","Fri Dec 02 03:28:07 CET 2022"
"31","169","HARVESTED","Wed Sep 15 09:32:45 CEST 2010"
"31","417","FOUND","Fri Sep 29 17:29:00 CEST 2006"
"31","368","GIFTED","Wed Jun 12 12:08:09 CEST 2019"
"31","403","FOUND","Thu Jul 16 14:27:28 CEST 2009"
"31","355","HARVESTED","Sun Mar 13 10:30:21 CET 2005"
"31","287","REWARD","Wed May 22 10:26:32 CEST 2019"
"31","1","FOUND","Sun Feb 06 15:05:15 CET 2000"
"31","229","REWARD","Sat Feb 25 02:59:18 CET 2012"
"31","548","REWARD","Sat Feb 13 06:20:45 CET 1999"
"31","507","HARVESTED","Wed Dec 28 05:57:30 CET 2022"
"31","68","FOUND","Wed Jun 30 15:54:35 CEST 2004"
"31","203","HARVESTED","Tue Jan 06 23:19:41 CET 2004"
"31","385","REWARD","Thu Aug 29 20:11:39 CEST 2019"
"32","128","HARVESTED","Sun May 29 21:29:09 CEST 2011"
"32","229","FOUND","Fri Nov 27 16:43:01 CET 1998"
"32","25","FOUND","Thu Sep 12 20:09:57 CEST 1996"
"32","191","GIFTED","Mon Jun 21 10:22:14 CEST 2004"
"32","524","GIFTED","Fri Jun 19 12:03:46 CEST 1998"
"32","90","GIFTED","Mon Jan 18 23:36:44 CET 2021"
"32","353","REWARD","Mon May 07 08:00:04 CEST 2001"
"32","398","REWARD","Sun Feb 28 01:41:51 CET 2010"
"32","257","GIFTED","Tue Mar 15 15:31:04 CET 2011"
"33","435","HARVESTED","Wed Feb 15 21:09:18 CET 2012"
"33","144","HARVESTED","Tue Dec 08 09:58:04 CET 2020"
"34","155","HARVESTED","Tue Jan 16 09:23:19 CET 2001"
"34","168","FOUND","Sat Mar 31 02:35:20 CEST 2012"
"34","350","HARVESTED","Wed Mar 03 01:19:17 CET 2004"
"34","98","REWARD","Fri Oct 07 21:14:31 CEST 2016"
"34","294","REWARD","Wed May 21 14:24:18 CEST 2008"
"34","318","HARVESTED","Tue Jan 06 16:48:22 CET 1998"
"34","550","FOUND","Wed Mar 15 08:41:36 CET 2017"
"34","35","FOUND","Mon Nov 02 17:54:32 CET 1998"
"34","472","FOUND","Sun Jul 25 16:11:47 CEST 2010"
"34","271","REWARD","Fri Oct 03 05:45:26 CEST 1997"
"34","43","GIFTED","Fri Dec 24 02:55:35 CET 2021"
"34","38","REWARD","Mon Jan 28 12:43:44 CET 2002"
"34","185","HARVESTED","Sat Oct 02 08:55:27 CEST 1999"
"34","142","REWARD","Sat Feb 27 15:35:45 CET 2010"
"34","380","FOUND","Mon Oct 02 12:57:26 CEST 2006"
"34","197","REWARD","Thu Jul 10 23:53:13 CEST 1997"
"34","297","HARVESTED","Wed Aug 08 03:57:00 CEST 2001"
"34","142","GIFTED","Fri Jan 30 15:26:48 CET 2004"
"34","24","HARVESTED","Tue Oct 28 19:42:52 CET 2014"
"34","3","GIFTED","Wed Nov 30 13:59:24 CET 2016"
"34","400","GIFTED","Sat Apr 01 05:17:28 CEST 2023"
"34","283","REWARD","Wed Jan 26 04:13:30 CET 2011"
"34","367","FOUND","Thu Jan 20 11:39:43 CET 2005"
"34","16","REWARD","Mon Apr 25 18:01:45 CEST 2016"
"34","251","HARVESTED","Mon Feb 17 15:49:59 CET 1997"
"34","228","HARVESTED","Wed Jul 07 07:03:30 CEST 2010"
"34","556","FOUND","Tue Sep 30 03:20:07 CEST 2003"
"34","392","GIFTED","Fri Sep 18 16:18:02 CEST 1998"
"34","375","HARVESTED","Mon Apr 20 04:38:05 CEST 2015"
"35","406","FOUND","Mon Sep 20 01:30:13 CEST 1999"
"35","554","GIFTED","Sat Jun 19 08:20:34 CEST 2004"
"36","553","REWARD","Sun Jul 05 12:15:49 CEST 2015"
"36","501","HARVESTED","Mon Nov 12 07:30:02 CET 2018"
"36","84","FOUND","Sat May 17 00:14:40 CEST 2014"
"36","135","HARVESTED","Sat Jan 23 11:11:21 CET 2021"
"36","247","GIFTED","Thu Mar 02 17:45:09 CET 2006"
"36","102","REWARD","Wed May 05 15:21:22 CEST 2021"
"36","555","FOUND","Wed Dec 15 18:05:08 CET 2021"
"36","181","REWARD","Sat Aug 06 10:28:42 CEST 2011"
"36","467","GIFTED","Fri Aug 24 13:54:02 CEST 2007"
"36","5","REWARD","Thu Sep 30 15:39:05 CEST 2004"
"36","102","HARVESTED","Sat Nov 26 19:31:02 CET 2016"
"36","223","HARVESTED","Mon May 23 18:39:15 CEST 2005"
"36","514","HARVESTED","Thu Dec 20 20:31:18 CET 2012"
"36","203","FOUND","Mon Jul 29 09:25:25 CEST 1996"
"37","340","GIFTED","Sun Feb 01 23:41:43 CET 2009"
"37","313","FOUND","Fri Dec 18 03:24:34 CET 2009"
"37","481","HARVESTED","Sat Apr 29 23:56:05 CEST 2000"
"37","510","GIFTED","Wed Aug 31 13:11:17 CEST 2022"
"37","18","HARVESTED","Mon Mar 09 06:18:10 CET 2020"
"37","386","REWARD","Fri Sep 10 16:40:54 CEST 2010"
"37","312","FOUND","Fri Nov 27 09:44:32 CET 2020"
"37","494","HARVESTED","Mon May 21 18:21:14 CEST 2007"
"37","148","GIFTED","Mon Oct 15 04:22:27 CEST 2007"
"37","260","GIFTED","Mon Jul 14 06:25:40 CEST 2014"
"37","505","FOUND","Thu Jan 26 14:23:53 CET 2017"
"37","217","GIFTED","Tue Dec 29 11:25:53 CET 2015"
"37","255","REWARD","Fri Feb 21 20:12:17 CET 1997"
"37","260","HARVESTED","Sun Nov 22 20:16:34 CET 2009"
"37","17","FOUND","Fri Sep 14 03:46:36 CEST 2012"
"37","317","REWARD","Sat Feb 27 21:09:28 CET 2016"
"37","484","REWARD","Mon Jul 23 20:38:32 CEST 2001"
"37","505","FOUND","Mon Apr 01 07:01:12 CEST 1996"
"37","100","REWARD","Wed Aug 27 20:11:35 CEST 2008"
"37","369","REWARD","Fri Nov 28 15:12:31 CET 2008"
"37","15","REWARD","Mon Dec 05 18:13:05 CET 2005"
"38","502","FOUND","Fri Jan 04 23:54:07 CET 2008"
"39","44","HARVESTED","Fri Sep 27 05:29:14 CEST 2002"
"39","139","REWARD","Thu May 11 11:37:15 CEST 2000"
"39","317","REWARD","Tue Apr 23 13:22:18 CEST 1996"
"39","245","REWARD","Thu Mar 22 05:30:04 CET 2001"
"39","2","FOUND","Mon Feb 27 05:51:28 CET 2006"
"39","124","REWARD","Sat Jun 30 06:40:07 CEST 2012"
"39","476","HARVESTED","Thu Mar 23 07:10:49 CET 2017"
"39","178","FOUND","Mon Nov 10 12:32:46 CET 2014"
"39","204","HARVESTED","Mon Jul 06 17:12:40 CEST 2015"
"39","371","HARVESTED","Mon May 29 21:22:46 CEST 2017"
"39","307","REWARD","Wed Jan 11 23:30:47 CET 2006"
"39","200","FOUND","Wed Jul 03 22:09:02 CEST 2013"
"39","156","REWARD","Thu Jan 23 13:30:38 CET 2020"
"39","152","FOUND","Fri May 13 08:34:18 CEST 2005"
"39","56","GIFTED","Sun Nov 15 15:54:02 CET 1998"
"39","60","FOUND","Tue Jun 15 11:27:12 CEST 2004"
"39","55","GIFTED","Wed May 16 03:38:30 CEST 2001"
"39","318","FOUND","Fri Oct 06 00:47:45 CEST 2006"
"39","62","HARVESTED","Tue May 25 15:11:03 CEST 2010"
"39","518","GIFTED","Wed Jul 11 16:21:15 CEST 2018"
"39","88","FOUND","Mon Nov 01 12:47:31 CET 1999"
"39","430","FOUND","Tue Jun 24 12:55:08 CEST 2003"
"39","81","GIFTED","Tue Sep 22 17:09:35 CEST 2020"
"39","460","REWARD","Sat Nov 01 08:51:02 CET 2008"
"39","448","GIFTED","Wed Jan 15 00:05:31 CET 2020"
"39","58","GIFTED","Wed Dec 18 07:11:06 CET 1996"
"40","213","HARVESTED","Wed Oct 25 15:21:04 CEST 2006"
"40","59","HARVESTED","Tue Jun 10 15:26:46 CEST 2003"
"40","160","FOUND","Mon Aug 22 03:06:41 CEST 2005"
"40","287","FOUND","Tue Dec 24 08:12:25 CET 2002"
"40","506","FOUND","Fri Nov 23 02:37:41 CET 2007"
"40","443","REWARD","Fri Jan 29 03:03:30 CET 2010"
"40","231","FOUND","Tue Feb 16 10:33:08 CET 2010"
"40","373","FOUND","Fri Nov 22 03:51:10 CET 2019"
"40","431","GIFTED","Wed Jul 29 06:12:49 CEST 2009"
"40","347","FOUND","Mon May 13 05:24:24 CEST 2002"
"40","358","GIFTED","Fri Sep 22 16:25:23 CEST 2000"
"40","501","GIFTED","Tue Nov 12 15:02:03 CET 2002"
"40","177","FOUND","Wed Sep 24 15:28:36 CEST 2003"
"40","68","FOUND","Wed Aug 26 14:59:32 CEST 1998"
"40","88","HARVESTED","Fri Jan 20 10:17:38 CET 2017"
"40","276","REWARD","Sun May 20 02:24:08 CEST 2001"
"40","66","GIFTED","Tue Jan 14 11:53:02 CET 2020"
"40","323","FOUND","Thu Jun 23 16:06:11 CEST 2016"
"40","57","REWARD","Wed Jan 18 12:06:36 CET 2012"
"40","221","GIFTED","Sun Sep 14 04:33:45 CEST 2014"
"40","442","FOUND","Tue Oct 13 02:58:30 CEST 2020"
"41","299","REWARD","Fri Jun 09 17:11:50 CEST 2006"
"41","405","REWARD","Thu Aug 13 11:51:34 CEST 2020"
"41","130","HARVESTED","Mon Apr 09 16:19:52 CEST 2001"
"41","422","FOUND","Wed Oct 15 11:59:30 CEST 2014"
"41","139","GIFTED","Mon Jun 28 04:21:08 CEST 1999"
"41","505","FOUND","Sun Feb 28 16:33:08 CET 2010"
"42","345","HARVESTED","Sat Nov 09 05:49:22 CET 2002"
"42","533","HARVESTED","Mon Jun 02 02:50:19 CEST 2008"
"42","190","REWARD","Wed Dec 21 12:32:28 CET 2011"
"42","278","HARVESTED","Thu Jul 26 02:17:29 CEST 2001"
"42","119","FOUND","Sun Mar 02 06:24:37 CET 2008"
"42","235","GIFTED","Thu Oct 25 23:21:41 CEST 2018"
"42","38","REWARD","Wed Aug 24 22:06:47 CEST 2016"
"42","301","FOUND","Tue Jan 05 17:36:23 CET 1999"
"42","373","REWARD","Wed Jul 09 00:34:05 CEST 1997"
"42","60","HARVESTED","Tue Jul 06 08:19:36 CEST 2021"
"42","452","FOUND","Thu Jun 30 11:41:25 CEST 2022"
"42","118","GIFTED","Wed Dec 28 00:55:07 CET 2022"
"42","196","FOUND","Sun Jan 03 02:54:07 CET 2021"
"42","260","FOUND","Sat Dec 21 11:13:45 CET 2019"
"42","318","FOUND","Sun Jul 21 02:05:36 CEST 2002"
"42","237","FOUND","Mon Jan 11 02:38:17 CET 2010"
"42","461","FOUND","Sun Nov 09 01:15:02 CET 2014"
"42","345","GIFTED","Mon Dec 16 14:55:05 CET 2002"
"42","457","HARVESTED","Mon Nov 01 16:24:56 CET 2010"
"42","226","HARVESTED","Fri May 23 09:13:19 CEST 1997"
"42","241","REWARD","Mon Nov 26 01:16:55 CET 2007"
"43","396","GIFTED","Fri Jul 10 15:39:46 CEST 1998"
"43","179","GIFTED","Sun May 02 15:05:14 CEST 2004"
"43","246","GIFTED","Thu Oct 03 04:36:10 CEST 2019"
"43","296","HARVESTED","Tue Jan 28 12:54:29 CET 2003"
"43","176","REWARD","Thu Jun 22 09:50:18 CEST 2006"
"43","153","FOUND","Fri Oct 18 16:26:56 CEST 2019"
"43","461","FOUND","Sat Jul 03 00:28:09 CEST 2021"
"43","101","FOUND","Tue Jul 30 13:09:10 CEST 1996"
"43","533","HARVESTED","Fri Aug 21 07:23:52 CEST 1998"
"43","292","HARVESTED","Sun May 05 01:55:26 CEST 2002"
"43","438","FOUND","Wed Oct 17 00:38:13 CEST 2001"
"43","132","REWARD","Sun Jul 08 13:25:37 CEST 2001"
"43","372","REWARD","Fri Mar 24 23:53:24 CET 2000"
"43","284","REWARD","Sun Nov 18 21:02:48 CET 2007"
"43","373","HARVESTED","Mon Jul 04 22:00:23 CEST 2011"
"43","383","FOUND","Fri Feb 08 10:09:36 CET 2013"
"43","383","REWARD","Sun Jan 31 17:45:59 CET 2010"
"43","163","REWARD","Sat May 26 07:09:10 CEST 2018"
"43","86","REWARD","Fri Nov 19 13:29:29 CET 1999"
"43","39","REWARD","Sun Feb 23 19:40:59 CET 2020"
"44","111","HARVESTED","Tue Nov 18 22:48:10 CET 2008"
"44","306","FOUND","Mon Jan 08 10:33:19 CET 2007"
"44","298","GIFTED","Mon Jul 01 20:02:20 CEST 1996"
"44","353","GIFTED","Fri Jan 06 02:38:01 CET 2006"
"44","258","GIFTED","Sun Mar 09 00:58:57 CET 2014"
"44","488","REWARD","Mon Oct 04 22:16:34 CEST 2021"
"44","472","FOUND","Sun Nov 14 09:18:57 CET 2004"
"44","117","FOUND","Tue Sep 19 22:31:23 CEST 2017"
"44","79","FOUND","Tue Mar 17 09:14:01 CET 2015"
"44","287","HARVESTED","Mon Oct 12 10:49:56 CEST 2020"
"44","382","GIFTED","Fri Jul 13 02:38:03 CEST 2001"
"44","6","FOUND","Tue May 31 18:29:48 CEST 2016"
"44","373","FOUND","Sat Aug 28 15:35:14 CEST 1999"
"44","330","FOUND","Tue Mar 09 18:35:18 CET 2010"
"44","301","HARVESTED","Tue Aug 12 04:05:06 CEST 2003"
"44","560","HARVESTED","Sat Sep 04 22:07:13 CEST 2004"
"44","82","FOUND","Sat Feb 08 17:15:22 CET 2014"
"44","431","GIFTED","Mon Jun 19 16:48:54 CEST 2006"
"44","32","GIFTED","Fri Jan 10 14:50:28 CET 2003"
"44","286","REWARD","Tue Jun 11 22:39:48 CEST 2002"
"44","214","GIFTED","Tue Aug 18 08:11:21 CEST 2009"
"44","374","FOUND","Mon Apr 15 08:28:52 CEST 2019"
"44","65","REWARD","Fri May 29 11:12:47 CEST 1998"
"44","493","GIFTED","Fri Jan 23 02:25:28 CET 1998"
"44","42","GIFTED","Sun Aug 02 19:24:48 CEST 1998"
"45","447","REWARD","Sat Jun 11 19:49:16 CEST 2005"
"45","303","GIFTED","Thu May 27 05:02:23 CEST 2004"
"45","312","FOUND","Mon Feb 07 01:25:34 CET 2022"
"45","517","GIFTED","Sun Jul 28 17:47:03 CEST 2002"
"45","358","REWARD","Wed Mar 22 10:46:25 CET 2006"
"46","412","REWARD","Sat Dec 19 23:05:25 CET 2009"
"47","73","REWARD","Tue May 31 20:25:06 CEST 2011"
"47","370","FOUND","Tue Apr 04 19:40:34 CEST 2017"
"47","86","FOUND","Sat Jan 04 06:54:08 CET 2014"
"47","466","GIFTED","Mon Apr 14 17:26:31 CEST 2014"
"47","288","HARVESTED","Fri Jan 27 03:38:07 CET 2023"
"47","368","GIFTED","Wed Jun 26 07:32:08 CEST 2019"
"47","297","HARVESTED","Fri Jun 03 09:02:41 CEST 2016"
"47","523","REWARD","Thu Apr 03 06:14:31 CEST 1997"
"47","43","GIFTED","Mon Dec 06 00:04:37 CET 1999"
"47","333","REWARD","Sat Dec 13 06:18:33 CET 2014"
"47","546","FOUND","Sat Aug 14 00:03:22 CEST 2004"
"47","497","REWARD","Fri Dec 14 09:49:54 CET 2018"
"47","325","HARVESTED","Wed Nov 24 22:57:28 CET 2004"
"47","275","GIFTED","Wed Oct 11 04:44:12 CEST 2000"
"47","215","GIFTED","Thu Oct 14 10:36:41 CEST 2004"
"47","445","HARVESTED","Sun Dec 29 04:30:23 CET 2002"
"47","492","REWARD","Sat Jul 13 09:45:51 CEST 2002"
"47","299","FOUND","Sun Sep 13 19:45:21 CEST 2009"
"47","125","FOUND","Fri Nov 18 20:15:45 CET 2005"
"47","131","GIFTED","Wed May 16 05:57:26 CEST 2007"
"47","481","REWARD","Thu Nov 11 14:27:56 CET 2021"
"47","373","GIFTED","Thu Feb 07 09:14:05 CET 2019"
"47","383","REWARD","Sat Jul 26 04:38:46 CEST 2008"
"47","403","REWARD","Tue Sep 04 07:36:55 CEST 2007"
"47","228","GIFTED","Sat Nov 26 23:31:54 CET 2011"
"47","146","FOUND","Wed Jan 31 14:58:33 CET 2001"
"47","348","HARVESTED","Mon Apr 04 05:44:11 CEST 2016"
"48","497","GIFTED","Thu Feb 17 06:34:58 CET 2000"
"48","30","HARVESTED","Mon Nov 23 01:01:57 CET 2020"
"48","433","FOUND","Wed Oct 10 02:34:26 CEST 2018"
"49","341","FOUND","Fri Apr 13 02:18:47 CEST 2012"
"49","525","HARVESTED","Sun Jul 13 17:45:51 CEST 2003"
"49","154","HARVESTED","Sun Mar 08 17:19:46 CET 2020"
"49","341","REWARD","Tue May 21 21:35:05 CEST 2002"
"49","29","GIFTED","Thu Aug 20 07:19:48 CEST 2015"
"49","301","REWARD","Mon Sep 01 23:07:38 CEST 1997"
"50","483","FOUND","Wed Dec 06 01:07:39 CET 2000"
"50","136","HARVESTED","Sun May 08 22:34:08 CEST 2005"
"50","416","HARVESTED","Wed Aug 22 02:54:45 CEST 2001"
"50","15","FOUND","Fri Jan 23 03:59:36 CET 1998"
"50","123","HARVESTED","Thu Oct 19 03:10:36 CEST 2017"
"50","146","FOUND","Fri May 14 09:58:55 CEST 2010"
"50","443","GIFTED","Wed Jan 07 08:29:49 CET 2004"
"50","478","FOUND","Sun Oct 25 20:46:04 CET 2020"
"50","97","GIFTED","Sun May 18 18:03:14 CEST 1997"
"50","250","GIFTED","Wed Feb 01 22:45:29 CET 2006"
"50","290","FOUND","Mon Mar 31 10:56:21 CEST 2008"
"50","192","GIFTED","Tue May 09 01:55:38 CEST 2017"
"50","545","HARVESTED","Sat Oct 07 08:18:46 CEST 2017"
"50","174","HARVESTED","Mon Jul 29 22:18:47 CEST 1996"
"50","373","REWARD","Wed Jul 19 21:46:50 CEST 2000"
"50","231","FOUND","Sun Mar 11 21:00:04 CET 2012"
"50","163","FOUND","Mon Mar 30 18:52:11 CEST 2009"
"51","136","FOUND","Sun May 24 17:26:06 CEST 2020"
"51","149","FOUND","Sun Apr 17 02:02:04 CEST 2016"
"51","245","HARVESTED","Sun Jan 26 06:36:33 CET 2020"
"51","164","GIFTED","Sun Jul 08 12:30:02 CEST 2001"
"51","127","REWARD","Wed Aug 28 14:29:18 CEST 2019"
"51","455","HARVESTED","Fri Apr 17 21:33:02 CEST 2015"
"51","76","FOUND","Fri Sep 11 20:52:34 CEST 2015"
"51","474","GIFTED","Sat Nov 30 14:27:08 CET 1996"
"51","193","REWARD","Mon Jun 21 18:58:52 CEST 2004"
"51","86","HARVESTED","Tue May 03 20:37:35 CEST 2016"
"51","26","FOUND","Sat Jul 25 08:44:13 CEST 1998"
"51","439","GIFTED","Thu Feb 03 03:39:56 CET 2000"
"51","456","REWARD","Sat Jan 24 14:14:45 CET 2004"
"51","63","HARVESTED","Sun Nov 06 15:46:25 CET 2022"
"51","312","GIFTED","Mon Aug 05 00:58:19 CEST 2019"
"52","138","REWARD","Thu Jun 16 05:10:06 CEST 2011"
"52","49","HARVESTED","Tue Jun 02 05:08:18 CEST 1998"
"52","54","GIFTED","Thu Apr 05 15:04:18 CEST 2001"
"52","94","FOUND","Thu Jun 05 01:19:38 CEST 2008"
"52","544","HARVESTED","Tue May 22 00:50:15 CEST 2018"
"52","294","REWARD","Sat Jan 21 22:43:55 CET 2012"
"52","440","FOUND","Fri Sep 24 17:42:30 CEST 1999"
"52","168","HARVESTED","Fri Nov 12 19:06:23 CET 2004"
"52","10","REWARD","Fri May 12 08:43:29 CEST 2017"
"52","52","HARVESTED","Sat Aug 09 01:49:35 CEST 2014"
"52","289","FOUND","Fri Jul 09 23:00:20 CEST 2004"
"52","484","HARVESTED","Sat Mar 22 06:10:53 CET 2003"
"52","28","REWARD","Sat Jun 21 06:42:57 CEST 2003"
"52","447","FOUND","Sat May 28 20:29:32 CEST 2005"
"52","310","REWARD","Sun Jun 19 12:30:55 CEST 2011"
"52","95","GIFTED","Sun Oct 23 16:41:56 CEST 2016"
"52","312","HARVESTED","Thu Oct 16 18:26:01 CEST 1997"
"52","420","FOUND","Mon Apr 01 08:17:43 CEST 2013"
"52","562","GIFTED","Fri Oct 02 15:24:51 CEST 2009"
"52","463","HARVESTED","Thu Oct 28 09:26:42 CEST 2010"
"52","467","GIFTED","Sat Jan 24 20:26:11 CET 1998"
"52","295","HARVESTED","Sat Jun 23 18:07:52 CEST 2018"
