"id","pokemon_speciesID","nickname","ownerID","level","experience","gender","nature","item","datetime","location_subareaID","obtention_method","pokeballID","move1","move2","move3","move4"
"208","305","Sarge","8","9","1543","female","naughty",,"Sun Apr 30 14:08:30 CEST 2017","286","walk","level ball","201","246","232","231"
"209","118","Kato","8","17","6174","female","gentle","tm15","Wed Aug 05 14:20:16 CEST 2009","521","good rod","safari ball","56","145","57","190"
"210","410","Rusty","8","10","2904","female","lonely","data card 15","Fri Apr 26 23:28:53 CEST 2013",,"gift","safari ball","211","201","205","88"
"211","418","Poppy","8","13","2795","female","naughty",,"Wed Jan 23 00:18:28 CET 2019","379","walk","dusk ball","127","57","55","145"
"212","470","Brook","8","4","157","female","naive",,"Mon Sep 30 07:08:13 CEST 2002",,"gift","premier ball","178","235","75","22"
"213","110","Rambler","8","4","148","male","mild","tm86","Sat Mar 05 09:23:59 CET 2016","428","walk","love ball","123","92","151","40"
"214","91","Pippin","8","18","9604","female","adamant",,"Fri Mar 24 08:52:15 CET 2023",,"super rod spots","dive ball","59","190","127","240"
"215","143","Buzzy","8","15","5262","male","rash","soft sand","Fri Mar 28 03:58:42 CET 2014","19","pokeflute","heavy ball","105","37","50","129"
"216","442","Slick","8","3","64","female","quirky","magmarizer","Fri Jul 29 10:42:37 CEST 2011",,"gift","dive ball","122","247","174","171"
"217","166","Bishop","8","10","1361","female","bashful","sea incense","Mon Jun 06 21:03:28 CEST 2005","509","walk","dive ball","64","41","16","19"
"218","48","Westie","8","11","1913","female","modest","data card 24","Fri Jun 03 11:34:32 CEST 2016","509","walk","dive ball","40","41","151","51"
"219","460","Fuzzy","8","6","492","male","impish",,"Sun Sep 14 05:30:18 CEST 2014","385","walk","sport ball","75","178","78","8"
"220","81","Hershey","8","3","117","male","careful",,"Thu May 30 09:08:35 CEST 2019","381","walk","repeat ball","211","232","9","231"
"221","82","Oliver","8","17","5889","male","hasty",,"Mon Apr 24 17:16:05 CEST 2017","420","walk","timer ball","84","211","86","231"
"222","470","Crystal","8","9","1045","male","sassy","poffin case","Thu Apr 03 04:06:43 CEST 2003",,"gift","fast ball","78","202","79","75"
"223","92","Barley","8","17","3822","female","quirky",,"Thu Apr 12 11:21:47 CEST 2001","380","walk","dusk ball","40","122","180","123"
"224","88","Quincy","8","3","108","male","jolly",,"Wed Dec 02 23:28:53 CET 2015","495","walk","poke ball","40","51","77","139"
"225","321","Grace","9","17","4039","male","lax","dive ball","Sun Nov 02 13:08:51 CET 2008","514","super rod","safari ball","57","190","127","55"
"226","109","Paddy","9","11","2082","female","impish","tm24","Tue Mar 14 09:43:16 CET 2017","430","walk","repeat ball","151","139","92","77"
"227","387","Samantha","9","8","550","female","naughty",,"Sat Jul 16 18:07:47 CEST 2016","466","gift","quick ball","71","22","73","202"
"228","232","Kira","9","7","660","male","hasty","power band","Thu Apr 19 23:09:09 CEST 2007","198","walk","dusk ball","28","125","89","91"
"229","280","Moochie","9","10","1887","female","hardy",,"Sun Dec 06 09:44:54 CET 2020","476","walk","timer ball","186","112","248","115"
"230","274","Teddy-bear","9","10","938","male","docile",,"Thu Nov 08 19:00:46 CET 2018","490","walk","fast ball","168","242","22","44"
"231","147","Tuck","9","10","1776","female","modest",,"Tue May 29 06:33:32 CEST 2018","387","super rod","poke ball","225","82","200","239"
"232","287","Harrison","9","14","4866","female","impish",,"Fri Oct 26 22:17:24 CEST 2018","380","walk","love ball","20","70","213","49"
"233","247","Bibbles","9","7","662","female","lonely","macho brace","Sat Dec 22 14:31:00 CET 2001","177","walk","friend ball","246","189","90","88"
"234","152","Whiskey","9","1","39","female","modest",,"Sat Jan 18 23:52:48 CET 2003","180","gift","timer ball","147","76","72","178"
"235","406","Melito","9","10","749","female","bold",,"Mon Apr 17 10:04:10 CEST 2017","380","walk","heavy ball","92","139","151","72"
"236","468","Major","9","15","3644","female","lonely","light ball","Wed Oct 18 03:15:20 CEST 2000",,"gift","quick ball","186","17","19","177"
"237","468","Gilberto","9","4","138","male","serious",,"Fri Oct 24 15:04:12 CEST 2014",,"gift","net ball","186","17","64","19"
"238","353","Otto","9","10","1306","male","timid","ultra ball","Mon Jul 30 08:38:21 CEST 2018","271","walk","dive ball","101","122","174","194"
"239","257","Whiz","9","5","227","male","naive","tm42","Thu Jan 29 16:31:57 CET 1998",,"gift","great ball","221","2","52","179"
"240","150","Flakey","9","14","4653","female","lonely",,"Thu Feb 14 20:50:17 CET 2002","53","only one","friend ball","94","138","97","93"
"241","468","Benji","9","9","981","female","quirky","iron plate","Wed Apr 07 02:06:44 CEST 2004",,"gift","net ball","119","177","186","16"
"242","167","Francais","9","15","3299","female","jolly","pp max","Sat Jul 12 12:48:35 CEST 2003","182","headbutt low","safari ball","42","151","77","124"
"243","4","Pippin","9","10","865","female","rash",,"Thu Sep 23 04:50:57 CEST 2004","12","gift","poke ball","172","83","53","7"
"244","323","Piedrasantas","9","7","559","female","timid",,"Sun Jun 20 22:12:21 CEST 2004","428","walk","timer ball","198","189","191","89"
"245","284","Tigger","9","17","6221","male","jolly",,"Fri Jul 05 13:49:02 CEST 2019","509","surf","safari ball","41","169","65","17"
"246","96","Hunter","9","15","4852","male","impish","tm46","Sat Nov 12 09:56:58 CET 2016","498","walk","great ball","134","93","96","133"
"247","155","Bud","9","16","3440","male","docile",,"Mon Jul 01 10:42:24 CEST 2019","180","gift","master ball","241","126","172","221"
"248","276","Truffles","9","1","20","female","rash","lax incense","Sun Nov 04 12:26:45 CET 2012","268","walk","poke ball","208","106","19","4"
"249","486","Emmy","9","18","9036","female","bashful","tm31","Sun Nov 10 19:04:56 CET 1996",,"gift","net ball","203","31","45","34"
"250","413","Frodo","9","18","7106","female","gentle","guard spec","Fri Jul 17 22:17:36 CEST 2009",,"gift","fast ball","147","235","169","42"
"251","367","Estanislada","9","6","771","male","mild",,"Fri Jun 27 13:38:27 CEST 2014",,"super rod spots","safari ball","190","250","61","128"
"252","24","Jack","9","13","2967","female","bold",,"Thu Sep 23 20:17:19 CEST 2004","395","walk","moon ball","51","92","40","188"
"253","393","Winnie","9","17","4275","female","timid","lunar wing","Wed Sep 05 05:01:28 CEST 2012","466","gift","moon ball","56","145","57","128"
"254","396","Logan","10","4","163","male","relaxed",,"Fri Nov 05 16:42:02 CET 2010","395","walk","repeat ball","6","32","159","193"
"255","489","Onie","10","6","490","male","jolly","hm07","Mon Jul 06 03:30:23 CEST 2009",,"gift","heavy ball","152","145","57","56"
"256","327","Mollie","10","10","1085","female","bold","master ball","Mon Feb 05 08:25:56 CET 2018","507","walk","luxury ball","1","212","208","32"
"257","381","Louie","10","9","1379","male","hardy",,"Tue Aug 13 14:27:31 CEST 2013","361","only one","nest ball","100","113","133","248"
"258","67","Beamer","10","14","2402","female","lonely","qualot berry","Mon May 24 03:31:30 CEST 1999","383","walk","nest ball","68","167","26","179"
"259","345","Frankie","10","18","12490","female","docile",,"Sat Nov 08 02:00:16 CET 2008",,"gift","luxury ball","76","235","178","75"
"260","491","Georgie","10","11","2274","female","mild","damp mulch","Mon May 05 22:48:53 CEST 2014",,"gift","sport ball","228","168","242","185"
"261","380","Bongo","10","1","31","female","mild",,"Fri Apr 07 22:17:33 CEST 2023","361","only one","moon ball","96","134","239","112"
"262","304","Skittles","10","11","2666","female","hardy","micle berry","Thu Jan 03 21:25:54 CET 2002","381","walk","repeat ball","232","246","201","88"
"263","207","Alexus","11","1","45","female","sassy",,"Fri Dec 11 07:25:44 CET 2009","428","walk","sport ball","89","65","28","17"
"264","137","Jackie","11","9","1163","female","naive",,"Sat Aug 10 09:09:14 CEST 2013","519","gift","level ball","34","229","214","154"
"265","163","Coco","11","6","469","male","brave","powder jar","Fri Sep 03 21:03:32 CEST 2021","380","walk","premier ball","65","38","214","13"
"266","296","Buttons","11","13","1677","female","hardy",,"Sun Apr 19 05:19:53 CEST 2015","506","walk","master ball","233","223","249","26"
"267","359","Skipper","11","4","166","female","rash",,"Sun Aug 11 11:18:41 CEST 1996","385","walk","luxury ball","168","44","251","185"
"268","255","Pete","11","3","101","male","adamant","poke radar","Sat Jun 08 00:41:56 CEST 2002","298","gift","dusk ball","53","241","52","172"
"269","383","Skipper","11","15","5606","male","mild","tm21","Wed Jan 31 22:34:09 CET 2001","285","only one","dive ball","28","222","89","189"
"270","147","Bodie","11","17","8075","male","modest",,"Wed May 08 06:16:18 CEST 1996","387","super rod","net ball","82","225","200","239"
"271","481","Bo","11","16","6696","male","hardy",,"Sat Apr 18 16:35:23 CEST 2009",,"gift","heal ball","95","96","97","243"
"272","146","Booker","11","10","1880","female","calm",,"Sat May 09 20:14:47 CEST 2009","64","only one","quick ball","126","53","83","221"
"273","371","Tiki","11","15","5913","female","lonely",,"Sun Aug 19 13:23:22 CEST 2018","491","walk","luxury ball","239","82","225","200"
"274","186","Blackie","11","2","81","female","sassy",,"Sun Mar 30 21:20:46 CEST 2003",,"super rod spots","cherish ball","128","240","127","190"
"275","180","Munchkin","11","5","233","female","serious",,"Sun Apr 24 04:31:33 CEST 2016","504","walk","nest ball","86","209","87","192"
"276","212","Puffy","11","10","1494","female","hardy",,"Sat Jan 16 18:33:07 CET 1999",,"gift","fast ball","210","41","211","224"
"277","440","Mickey","11","5","243","male","modest","lucky punch","Fri Jun 10 14:22:21 CEST 2016","518","gift egg","ultra ball","216","175","207","38"
"278","385","Bradley","11","7","862","male","timid","data card 08","Tue Aug 03 19:19:39 CEST 2021",,"gift","nest ball","93","96","60","113"
"279","486","Pockets","11","3","115","female","serious","silk scarf","Fri Jun 26 21:54:26 CEST 2015",,"gift","repeat ball","121","31","49","199"
"280","303","Scruffy","11","9","981","female","mild",,"Fri Mar 02 08:42:31 CET 2012","452","walk","master ball","186","211","236","232"
"281","297","Zippy","11","18","5281","female","hasty",,"Sun Dec 18 04:02:20 CET 2016","286","walk","master ball","249","67","233","179"
"282","117","Nena","11","1","25","female","calm","insect plate","Thu Apr 07 23:32:13 CEST 2005","515","super rod","poke ball","127","57","56","240"
"283","136","Dobie","11","14","3745","male","relaxed",,"Sun Sep 26 00:34:58 CEST 2010",,"gift","net ball","221","172","241","52"
"284","289","Nakita","11","19","11223","male","hasty","tm32","Mon May 22 23:36:23 CEST 2017",,"grass spots","premier ball","118","32","161","153"
"285","358","Escolástico","11","8","770","female","bashful","hondew berry","Sun Feb 28 16:12:17 CET 1999","388","walk","net ball","112","248","94","156"
"286","489","Marciana","11","5","298","female","relaxed","heart mail","Sun Jan 17 08:28:47 CET 2021",,"gift","moon ball","55","56","145","250"
"287","229","Jackpot","11","5","344","female","brave","tm70","Wed Sep 02 02:50:52 CEST 2020","497","walk","cherish ball","52","53","228","251"
"288","7","Levi","11","15","2621","male","naughty",,"Sat Dec 09 17:35:10 CET 2000","54","gift","park ball","55","128","110","56"
"289","23","Blossom","11","17","6473","female","lax",,"Tue May 23 18:53:28 CEST 2000","495","walk","great ball","139","77","51","124"
"290","198","Trapper","11","18","4891","female","rash","poke ball","Sun Sep 21 21:40:10 CEST 2008","380","walk","cherish ball","168","17","16","177"
"291","288","Claire","11","18","8706","male","impish","space mail","Wed Jan 15 01:06:49 CET 2014",,"walk","love ball","159","33","108","12"
"292","329","Waddles","11","7","390","female","timid","red flute","Wed Jan 05 13:51:54 CET 2022","508","walk","dusk ball","198","82","155","125"
"293","412","Digger","12","2","45","male","hardy","metal coat","Sat Feb 05 10:35:03 CET 2022",,"walk","friend ball","210","81","224","169"
"294","460","Skip","12","1","27","female","naughty","metal powder","Thu Nov 27 05:07:38 CET 2008","385","walk","ultra ball","75","80","62","8"
"295","232","Felix","12","4","154","female","mild","lunar wing","Sat Apr 02 06:19:16 CEST 2016","198","walk","park ball","198","125","90","28"
"296","193","Jimmy","12","3","115","female","mild","razor claw","Fri Dec 31 22:58:34 CET 2010","395","walk","net ball","64","224","42","143"
"297","70","Pogo","12","10","937","female","calm",,"Mon Feb 17 19:06:50 CET 2020","505","walk","master ball","76","79","71","40"
"298","58","Remy","12","3","117","female","jolly",,"Wed Jun 23 03:42:27 CEST 2010","474","walk","repeat ball","83","7","53","52"
"299","480","Gigi","12","5","319","male","quiet",,"Wed May 19 08:10:43 CEST 1999",,"gift","friend ball","243","133","113","93"
"300","481","Sassy","12","15","5672","male","sassy",,"Wed Jun 10 14:55:40 CEST 2009",,"gift","level ball","60","156","100","96"
"301","19","T-bone","12","16","5157","male","naughty",,"Tue Dec 21 05:20:43 CET 2010","506","walk","safari ball","161","37","120","160"
"302","294","Chewy","12","8","441","male","hardy","red orb","Fri Sep 03 15:52:26 CEST 2010","385","walk","net ball","184","12","208","48"
"303","79","Bullet","12","5","272","male","quiet",,"Wed Sep 09 04:02:57 CEST 1998","480","walk","great ball","100","240","133","190"
"304","283","Honey-Bear","12","5","252","male","impish","flame mail","Fri Feb 20 21:58:29 CET 1998","466","walk","repeat ball","42","190","61","250"
"305","308","Winston","12","17","5907","female","gentle","root fossil","Sat Mar 04 16:23:35 CET 2023","383","walk","dusk ball","97","149","112","138"
"306","242","Mini","13","17","5429","female","naughty",,"Thu Jul 11 00:54:16 CEST 2019",,"gift","fast ball","207","216","150","10"
"307","226","Nibby-nose","13","3","81","female","brave",,"Wed Aug 15 06:16:08 CEST 2012","194","surf","moon ball","61","128","56","65"
"308","40","Red","13","5","214","male","naughty","tm42","Mon May 25 06:29:38 CEST 1998","52","walk","premier ball","33","217","108","154"
"309","413","Marciana","13","5","303","female","gentle","member card","Sat Sep 29 16:48:08 CEST 2018",,"gift","poke ball","81","78","22","147"
"310","99","Bb","13","4","134","male","modest",,"Sat Aug 06 08:08:52 CEST 2016","152","super rod","friend ball","250","61","55","110"
"311","358","Indy","13","19","7281","female","rash","dragon scale","Tue Aug 02 11:38:13 CEST 2005","388","walk","love ball","156","149","113","94"
"312","98","Charmer","13","3","94","male","hasty","explorer kit","Mon Jun 30 13:22:55 CEST 2003","515","walk","fast ball","152","61","240","250"
"313","175","Blaze","13","4","158","female","serious","rage candy bar","Sat Dec 12 20:59:35 CET 1998","516","walk","net ball","236","186","204","149"
"314","321","Penny","13","11","1042","female","lax","gracidea","Wed Feb 22 20:43:18 CET 2006","514","super rod","safari ball","250","110","57","145"
"315","9","Sneako","13","18","5428","male","docile","shell bell","Sun Mar 28 14:16:29 CEST 2010",,"gift","sport ball","56","61","128","145"
"316","404","Jewel","13","12","1577","female","naive",,"Wed Mar 13 23:05:12 CET 2019","381","walk","nest ball","87","86","84","209"
"317","421","Hank","13","12","2252","female","bold",,"Mon Mar 03 11:08:57 CET 2008",,"walk","sport ball","178","147","79","72"
"318","398","Cricket","13","11","1226","female","lonely",,"Sun May 02 17:22:56 CEST 2004",,"gift","fast ball","21","187","226","116"
"319","187","Jack","13","1","41","female","quiet",,"Wed Apr 26 06:55:48 CEST 2006","381","walk","dive ball","178","143","22","76"
"320","227","Bingo","13","3","123","male","rash",,"Tue Mar 18 23:47:49 CET 1997","428","walk","level ball","211","64","17","143"
