"battleID","pokemon_instanceID","remaining_hp","damage_received","damage_dealt"
"89","4274","0","152","152"
"89","4275","0","60","60"
"90","4764","9","6","24"
"90","4765","0","0","0"
"90","4766","10","5","15"
"90","4767","0","0","0"
"90","4768","21","51","43"
"90","4769","25","59","84"
"90","4404","0","0","0"
"90","4405","0","0","0"
"90","4406","0","208","208"
"90","4407","0","69","69"
"90","4408","0","123","49"
"90","4409","0","0","0"
"91","4345","19","175","174"
"91","4346","31","74","115"
"91","4347","0","0","0"
"91","4348","0","0","0"
"91","4349","0","0","0"
"91","4350","41","0","41"
"91","11622","0","99","99"
"91","11623","0","56","11"
"91","11624","0","105","105"
"91","11625","0","123","86"
"91","11626","0","7","7"
"91","11627","0","0","0"
"92","10810","0","0","0"
"92","10811","28","66","94"
"92","10812","41","0","77"
"92","10813","0","0","0"
"92","10814","108","0","64"
"92","10815","5","51","56"
"92","1500","0","8","0"
"92","1501","0","51","15"
"92","1502","0","38","38"
"92","1503","0","56","56"
"92","1504","0","0","0"
"92","1505","0","0","0"
"93","7425","61","0","91"
"93","7426","149","38","187"
"93","7427","0","0","0"
"93","7428","0","0","0"
"93","7429","50","13","63"
"93","7430","141","0","70"
"93","7154","0","54","70"
"93","7155","0","38","3"
"93","7156","0","0","0"
"93","7157","0","70","70"
"93","7158","0","11","20"
"93","7159","0","115","115"
"94","8096","83","21","104"
"94","8097","48","6","21"
"94","8098","0","0","0"
"94","8099","0","0","0"
"94","8100","4","0","4"
"94","8101","0","0","0"
"94","9929","0","20","20"
"94","9930","0","84","109"
"94","9931","0","27","27"
"94","9932","0","30","30"
"94","9933","0","114","114"
"94","9934","0","107","107"
"95","11157","0","0","0"
"95","11158","81","9","27"
"95","11159","36","221","184"
"95","11160","0","0","0"
"95","11161","0","0","0"
"95","11162","24","58","82"
"95","2726","0","29","29"
"95","2727","0","0","0"
"95","2728","0","3","3"
"95","2729","0","0","0"
"95","2730","0","32","32"
"95","2731","0","0","0"
"96","612","39","0","31"
"96","613","4","0","4"
"96","614","35","35","70"
"96","615","45","5","50"
"96","616","0","0","0"
"96","617","0","40","40"
"96","9851","0","120","120"
"96","9852","0","106","106"
"96","9853","0","44","44"
"96","9854","0","0","0"
"96","9855","0","0","0"
"96","9856","0","188","188"
"97","9566","0","0","0"
"97","9567","0","0","0"
"97","9568","71","0","134"
"97","9569","78","0","78"
"97","9570","5","45","30"
"97","9571","48","0","81"
"97","12253","0","24","24"
"97","12254","0","0","0"
"97","12255","0","0","0"
"97","12256","0","0","0"
"97","12257","0","0","0"
"97","12258","0","215","166"
"98","1610","65","32","65"
"98","1611","16","0","16"
"98","1612","0","52","46"
"98","1613","3","2","5"
"98","1614","0","0","0"
"98","1615","33","0","13"
"98","1471","0","54","54"
"98","1472","0","0","0"
"98","1473","0","43","43"
"98","1474","0","110","154"
"98","1475","0","100","100"
"98","1476","0","0","0"
"99","5222","98","0","98"
"99","5223","57","7","64"
"99","5224","96","115","96"
"99","5225","10","43","53"
"99","5226","0","0","0"
"99","5227","38","10","62"
"99","9407","0","0","0"
"99","9408","0","103","103"
"99","9409","0","0","0"
"99","9410","0","0","0"
"99","9411","0","65","123"
"99","9412","0","34","34"
"100","10169","93","11","104"
"100","10170","1","13","14"
"100","10171","27","0","8"
"100","10172","97","0","97"
"100","10173","69","0","69"
"100","10174","17","0","22"
"100","2975","0","151","151"
"100","2976","0","119","119"
"100","2977","0","23","23"
"100","2978","0","4","4"
"100","2979","0","0","0"
"100","2980","0","61","115"
"101","10810","0","0","0"
"101","10811","94","0","94"
"101","10812","24","17","53"
"101","10813","0","0","0"
"101","10814","0","108","108"
"101","10815","0","56","56"
"101","12403","0","0","0"
"101","12404","0","49","49"
"101","12405","0","37","37"
"101","12406","0","98","117"
"101","12407","0","166","166"
"101","12408","0","0","0"
"102","8175","0","0","0"
"102","8176","35","0","35"
"102","8177","0","0","0"
"102","8178","0","0","0"
"102","8179","0","0","0"
"102","8180","63","0","18"
"102","9798","0","60","60"
"102","9799","0","0","0"
"102","9800","0","0","0"
"102","9801","0","73","73"
"102","9802","0","88","88"
"102","9803","0","0","0"
"103","9637","195","0","195"
"103","9638","22","0","22"
"103","9639","0","0","0"
"103","9640","60","41","101"
"103","9641","0","226","226"
"103","9642","59","0","59"
"103","9190","0","66","39"
"103","9191","0","0","0"
"103","9192","0","70","70"
"103","9193","0","170","170"
"103","9194","0","0","0"
"103","9195","0","122","183"
"104","995","0","0","0"
"104","996","2","6","8"
"104","997","0","0","0"
"104","998","67","0","0"
"104","999","2","26","28"
"104","1000","0","0","0"
"104","2330","0","11","11"
"104","2331","0","119","119"
"104","2332","0","59","59"
"104","2333","0","93","55"
"104","2334","0","63","63"
"104","2335","0","38","15"
"105","2799","0","120","120"
"105","2800","102","0","193"
"105","2801","0","0","0"
"105","2802","0","0","0"
"105","2803","91","0","91"
"105","2804","189","82","27"
"105","4183","0","83","83"
"105","4184","0","95","95"
"105","4185","0","73","73"
"105","4186","0","3","3"
"105","4187","0","54","48"
"105","4188","0","36","36"
"106","189","0","0","0"
"106","190","0","3","5"
"106","191","8","0","8"
"106","192","0","0","0"
"106","193","0","1","1"
"106","194","2","7","9"
"106","9110","0","0","0"
"106","9111","0","36","36"
"106","9112","0","68","68"
"106","9113","0","49","58"
"106","9114","0","0","0"
"106","9115","0","19","19"
"107","13200","0","0","0"
"107","13201","77","0","77"
"107","13202","0","0","0"
"107","13203","23","0","23"
"107","13204","118","0","118"
"107","13205","0","0","0"
"107","8567","0","0","0"
"107","8568","0","0","0"
"107","8569","0","0","0"
"107","8570","0","125","12"
"107","8571","0","0","0"
"107","8572","0","46","46"
"108","4135","66","0","66"
"108","4136","70","0","70"
"108","4137","106","169","106"
"108","4138","21","86","181"
"108","4139","0","0","0"
"108","4140","0","0","0"
"108","8652","0","115","80"
"108","8653","0","120","120"
"108","8654","0","6","6"
"108","8655","0","1","1"
"108","8656","0","32","38"
"108","8657","0","0","0"
"109","2660","108","0","108"
"109","2661","36","24","36"
"109","2662","22","16","38"
"109","2663","17","8","25"
"109","2664","0","0","0"
"109","2665","0","0","0"
"109","4031","0","0","0"
"109","4032","0","0","0"
"109","4033","0","0","0"
"109","4034","0","65","65"
"109","4035","0","0","0"
"109","4036","0","89","89"
"110","13369","128","129","257"
"110","13370","0","0","0"
"110","13371","33","80","113"
"110","13372","95","0","95"
"110","13373","93","0","93"
"110","13374","0","0","0"
"110","8525","0","92","36"
"110","8526","0","187","187"
"110","8527","0","0","0"
"110","8528","0","0","0"
"110","8529","0","24","24"
"110","8530","0","188","188"
"111","3611","46","0","46"
"111","3612","7","69","76"
"111","3613","51","0","51"
"111","3614","20","28","20"
"111","3615","0","0","0"
"111","3616","77","0","77"
"111","12801","0","0","0"
"111","12802","0","0","0"
"111","12803","0","0","0"
"111","12804","0","95","76"
"111","12805","0","134","134"
"111","12806","0","98","98"
"112","2384","81","0","81"
"112","2385","0","5","5"
"112","2386","45","0","45"
"112","2387","88","10","98"
"112","2388","0","73","51"
"112","2389","29","68","106"
"112","13300","0","0","0"
"112","13301","0","103","51"
"112","13302","0","64","64"
"112","13303","0","101","191"
"112","13304","0","20","20"
"112","13305","0","37","74"
"113","11997","18","75","176"
"113","11998","25","0","25"
"113","11999","11","5","16"
"113","12000","6","0","1"
"113","12001","40","0","40"
"113","12002","0","0","0"
"113","12765","0","0","0"
"113","12766","0","143","171"
"113","12767","0","133","133"
"113","12768","0","161","161"
"113","12769","0","0","0"
"113","12770","0","66","85"
"114","6273","0","0","0"
"114","6274","0","0","0"
"114","6275","9","0","13"
"114","6276","97","0","164"
"114","6277","57","0","57"
"114","6278","130","0","130"
"114","204","0","0","0"
"114","205","0","0","0"
"114","206","0","1","0"
"114","207","0","0","0"
"114","208","0","15","15"
"114","209","0","10","10"
"115","8462","0","0","0"
"115","8463","0","0","0"
"115","8464","0","0","0"
"115","8465","0","0","0"
"115","8466","0","0","0"
"115","8467","0","0","0"
"115","573","0","0","0"
"115","574","0","11","11"
"115","575","0","0","0"
"115","576","0","0","0"
"115","577","0","10","10"
"115","578","0","0","0"
"116","11543","0","0","0"
"116","11544","104","0","156"
"116","11545","26","107","133"
"116","11546","0","0","0"
"116","11547","22","34","56"
"116","11548","0","0","0"
"116","11469","0","120","108"
"116","11470","0","87","113"
"116","11471","0","1","2"
"116","11472","0","146","77"
"116","11473","0","0","0"
"116","11474","0","0","0"
"117","12601","84","0","84"
"117","12602","0","0","0"
"117","12603","0","0","0"
"117","12604","34","82","116"
"117","12605","119","30","149"
"117","12606","68","0","68"
"117","4579","0","0","0"
"117","4580","0","88","88"
"117","4581","0","131","94"
"117","4582","0","34","20"
"117","4583","0","0","0"
"117","4584","0","0","0"
"118","10042","0","0","0"
"118","10043","0","0","0"
"118","10044","44","0","44"
"118","10045","8","36","39"
"118","10046","89","0","89"
"118","10047","140","35","175"
"118","371","0","34","34"
"118","372","0","12","12"
"118","373","0","2","2"
"118","374","0","10","2"
"118","375","0","0","0"
"118","376","0","0","0"
"119","6105","0","0","0"
"119","6106","67","17","84"
"119","6107","5","9","14"
"119","6108","132","0","198"
"119","6109","42","11","53"
"119","6110","88","0","96"
"119","1231","0","72","72"
"119","1232","0","69","138"
"119","1233","0","162","70"
"119","1234","0","72","72"
"119","1235","0","0","0"
"119","1236","0","91","91"
"120","8096","0","104","104"
"120","8097","54","0","54"
"120","8098","0","0","0"
"120","8099","0","0","0"
"120","8100","0","4","4"
"120","8101","0","0","0"
"120","130","0","19","19"
"120","131","0","0","0"
"120","132","0","16","6"
"120","133","0","0","0"
"120","134","0","23","23"
"120","135","0","22","41"
"121","4102","178","0","178"
"121","4103","6","0","6"
"121","4104","0","0","0"
"121","4105","0","0","0"
"121","4106","104","26","143"
"121","4107","102","0","102"
"121","9284","0","382","649"
"121","9285","0","63","63"
"121","9286","0","0","0"
"121","9287","0","73","73"
"121","9288","0","0","0"
"121","9289","0","0","0"
"122","1784","0","0","0"
"122","1785","61","0","61"
"122","1786","40","0","40"
"122","1787","62","0","117"
"122","1788","0","0","0"
"122","1789","29","0","34"
"122","7268","0","0","0"
"122","7269","0","104","104"
"122","7270","0","60","60"
"122","7271","0","151","63"
"122","7272","0","76","76"
"122","7273","0","36","36"
"123","6440","83","0","83"
"123","6441","55","130","185"
"123","6442","89","0","89"
"123","6443","82","106","82"
"123","6444","0","0","0"
"123","6445","0","0","0"
"123","811","0","0","0"
"123","812","0","152","182"
"123","813","0","53","53"
"123","814","0","15","15"
"123","815","0","37","37"
"123","816","0","30","12"
"124","3055","0","0","0"
"124","3056","12","18","30"
"124","3057","72","0","0"
"124","3058","159","18","177"
"124","3059","89","51","128"
"124","3060","62","6","62"
"124","11922","0","40","40"
"124","11923","0","128","128"
"124","11924","0","103","103"
"124","11925","0","40","40"
"124","11926","0","0","0"
"124","11927","0","197","197"
"125","4937","0","0","0"
"125","4938","2","1","3"
"125","4939","0","0","0"
"125","4940","0","0","0"
"125","4941","26","255","134"
"125","4942","91","39","130"
"125","13273","0","153","153"
"125","13274","0","19","20"
"125","13275","0","209","271"
"125","13276","0","0","0"
"125","13277","0","0","0"
"125","13278","0","77","77"
"126","9851","108","12","120"
"126","9852","106","0","106"
"126","9853","44","0","44"
"126","9854","0","0","0"
"126","9855","0","0","0"
"126","9856","188","0","188"
"126","4874","0","113","113"
"126","4875","0","67","53"
"126","4876","0","0","0"
"126","4877","0","167","167"
"126","4878","0","0","0"
"126","4879","0","91","91"
"127","7992","87","58","145"
"127","7993","83","0","41"
"127","7994","0","73","49"
"127","7995","16","8","24"
"127","7996","85","124","95"
"127","7997","0","0","0"
"127","13445","0","55","55"
"127","13446","0","126","151"
"127","13447","0","143","200"
"127","13448","0","97","97"
"127","13449","0","103","103"
"127","13450","0","56","56"
"128","11747","0","0","0"
"128","11748","0","0","0"
"128","11749","34","137","171"
"128","11750","0","0","0"
"128","11751","0","0","0"
"128","11752","0","0","0"
"128","12965","0","51","51"
"128","12966","0","38","38"
"128","12967","0","0","0"
"128","12968","0","51","51"
"128","12969","0","80","80"
"128","12970","0","0","0"
"129","6857","100","0","100"
"129","6858","46","0","46"
"129","6859","0","0","0"
"129","6860","8","36","79"
"129","6861","0","0","0"
"129","6862","132","133","265"
"129","10874","0","52","52"
"129","10875","0","65","65"
"129","10876","0","97","97"
"129","10877","0","0","0"
"129","10878","0","110","110"
"129","10879","0","42","42"
"130","1258","0","0","0"
"130","1259","39","0","54"
"130","1260","66","0","66"
"130","1261","0","0","0"
"130","1262","20","0","2"
"130","1263","0","0","0"
"130","3949","0","139","139"
"130","3950","0","0","0"
"130","3951","0","0","0"
"130","3952","0","38","38"
"130","3953","0","40","40"
"130","3954","0","103","103"
"131","3659","20","15","25"
"131","3660","0","0","0"
"131","3661","103","0","103"
"131","3662","52","80","13"
"131","3663","0","0","0"
"131","3664","0","0","0"
"131","8397","0","0","0"
"131","8398","0","0","0"
"131","8399","0","100","180"
"131","8400","0","0","0"
"131","8401","0","64","96"
"131","8402","0","31","31"
"132","3839","431","0","431"
"132","3840","123","0","123"
"132","3841","34","0","34"
"132","3842","125","14","139"
"132","3843","0","0","0"
"132","3844","0","0","0"
"132","1742","0","18","7"
"132","1743","0","59","70"
"132","1744","0","0","0"
"132","1745","0","57","57"
"132","1746","0","41","41"
"132","1747","0","42","84"
"133","573","0","0","0"
"133","574","11","0","12"
"133","575","0","0","0"
"133","576","0","0","0"
"133","577","10","0","18"
"133","578","0","0","0"
"133","5469","0","73","73"
"133","5470","0","191","141"
"133","5471","0","0","0"
"133","5472","0","141","56"
"133","5473","0","81","81"
"133","5474","0","0","0"
"134","612","39","0","39"
"134","613","4","0","7"
"134","614","70","0","70"
"134","615","50","0","50"
"134","616","0","0","0"
"134","617","20","20","20"
"134","5064","0","24","7"
"134","5065","0","103","103"
"134","5066","0","119","119"
"134","5067","0","6","6"
"134","5068","0","0","0"
"134","5069","0","250","250"
"135","2726","29","0","34"
"135","2727","0","0","0"
"135","2728","3","0","1"
"135","2729","0","0","0"
"135","2730","19","13","32"
"135","2731","0","0","0"
"135","1113","0","0","0"
"135","1114","0","0","0"
"135","1115","0","0","0"
"135","1116","0","74","74"
"135","1117","0","16","9"
"135","1118","0","39","39"
"136","912","0","0","0"
"136","913","62","0","86"
"136","914","12","0","12"
"136","915","10","97","107"
"136","916","130","0","130"
"136","917","0","0","0"
"136","11882","0","67","67"
"136","11883","0","134","134"
"136","11884","0","0","0"
"136","11885","0","90","81"
"136","11886","0","137","137"
"136","11887","0","105","178"
"137","2849","0","0","0"
"137","2850","0","0","0"
"137","2851","104","114","145"
"137","2852","0","0","0"
"137","2853","47","48","95"
"137","2854","0","0","0"
"137","9041","0","0","0"
"137","9042","0","0","0"
"137","9043","0","84","78"
"137","9044","0","112","112"
"137","9045","0","0","0"
"137","9046","0","0","0"
"138","5318","112","0","112"
"138","5319","9","21","30"
"138","5320","0","0","0"
"138","5321","32","14","87"
"138","5322","0","0","0"
"138","5323","0","0","0"
"138","2202","0","118","212"
"138","2203","0","0","0"
"138","2204","0","62","62"
"138","2205","0","140","70"
"138","2206","0","0","0"
"138","2207","0","35","35"
"139","3436","104","26","130"
"139","3437","32","48","80"
"139","3438","46","0","46"
"139","3439","6","59","65"
"139","3440","0","0","0"
"139","3441","98","0","98"
"139","10288","0","2","2"
"139","10289","0","106","106"
"139","10290","0","222","222"
"139","10291","0","97","97"
"139","10292","0","0","0"
"139","10293","0","91","91"
"140","2276","0","0","0"
"140","2277","44","0","44"
"140","2278","23","10","33"
"140","2279","75","33","108"
"140","2280","0","0","0"
"140","2281","0","0","0"
"140","3798","0","0","0"
"140","3799","0","0","0"
"140","3800","0","0","0"
"140","3801","0","0","0"
"140","3802","0","133","119"
"140","3803","0","185","74"
"141","3284","124","0","124"
"141","3285","0","0","0"
"141","3286","19","22","76"
"141","3287","92","0","92"
"141","3288","125","0","12"
"141","3289","0","0","0"
"141","7767","0","0","0"
"141","7768","0","150","150"
"141","7769","0","59","59"
"141","7770","0","190","247"
"141","7771","0","67","67"
"141","7772","0","0","0"
"142","10","3","3","6"
"142","11","5","1","1"
"142","12","10","0","10"
"142","13","17","0","32"
"142","14","17","0","17"
"142","15","0","3","2"
"142","7397","0","0","0"
"142","7398","0","71","71"
"142","7399","0","23","41"
"142","7400","0","66","6"
"142","7401","0","38","38"
"142","7402","0","98","98"
"143","6576","0","0","0"
"143","6577","0","0","0"
"143","6578","91","0","81"
"143","6579","0","0","0"
